City,Beach,Date,Enterococcus
BERTIOGA,ENSEADA - COLÔNIA DO SESC,2012-07-15,12.0
BERTIOGA,ENSEADA - COLÔNIA DO SESC,2012-07-22,1.0
BERTIOGA,ENSEADA - COLÔNIA DO SESC,2012-07-29,5.0
BERTIOGA,ENSEADA - COLÔNIA DO SESC,2012-08-05,8.0
BERTIOGA,ENSEADA - COLÔNIA DO SESC,2012-08-12,11.0
BERTIOGA,ENSEADA - COLÔNIA DO SESC,2012-08-19,1.0
BERTIOGA,ENSEADA - COLÔNIA DO SESC,2012-08-26,140.0
BERTIOGA,ENSEADA - COLÔNIA DO SESC,2012-09-02,3.0
BERTIOGA,ENSEADA - COLÔNIA DO SESC,2012-09-09,31.0
BERTIOGA,ENSEADA - COLÔNIA DO SESC,2012-09-16,9.0
BERTIOGA,ENSEADA - COLÔNIA DO SESC,2012-09-23,8.0
BERTIOGA,ENSEADA - COLÔNIA DO SESC,2012-09-30,11.0
BERTIOGA,ENSEADA - COLÔNIA DO SESC,2012-10-07,5.0
BERTIOGA,ENSEADA - COLÔNIA DO SESC,2012-10-14,128.0
BERTIOGA,ENSEADA - COLÔNIA DO SESC,2012-10-21,1.0
BERTIOGA,ENSEADA - COLÔNIA DO SESC,2012-10-28,10.0
BERTIOGA,ENSEADA - COLÔNIA DO SESC,2012-11-04,8.0
BERTIOGA,ENSEADA - COLÔNIA DO SESC,2012-11-11,4.0
BERTIOGA,ENSEADA - COLÔNIA DO SESC,2012-11-18,4.0
BERTIOGA,ENSEADA - COLÔNIA DO SESC,2012-11-25,3.0
BERTIOGA,ENSEADA - COLÔNIA DO SESC,2012-12-02,11.0
BERTIOGA,ENSEADA - COLÔNIA DO SESC,2012-12-09,140.0
BERTIOGA,ENSEADA - COLÔNIA DO SESC,2012-12-16,192.0
BERTIOGA,ENSEADA - COLÔNIA DO SESC,2012-12-23,12.0
BERTIOGA,ENSEADA - COLÔNIA DO SESC,2012-12-30,408.0
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,2012-01-03,204.0
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,2012-01-08,34.0
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,2012-01-15,19.0
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,2012-01-22,33.0
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,2012-01-29,10.0
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,2012-02-05,25.0
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,2012-02-12,288.0
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,2012-02-19,57.0
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,2012-02-26,42.0
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,2012-03-04,2.0
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,2012-03-11,31.0
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,2012-03-18,3.0
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,2012-03-25,4.0
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,2012-04-01,7.0
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,2012-04-08,104.0
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,2012-04-15,9.0
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,2012-04-22,252.0
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,2012-04-29,60.0
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,2012-05-06,2.0
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,2012-05-13,96.0
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,2012-05-20,4.0
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,2012-05-27,6.0
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,2012-06-03,18.0
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,2012-06-10,17.0
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,2012-06-17,252.0
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,2012-06-24,2.0
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,2012-07-01,27.0
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,2012-07-08,200.0
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,2012-07-15,1.0
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,2012-07-22,10.0
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,2012-07-29,4.0
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,2012-08-05,6.0
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,2012-08-12,5.0
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,2012-08-19,3.0
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,2012-08-26,164.0
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,2012-09-02,6.0
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,2012-09-09,28.0
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,2012-09-16,13.0
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,2012-09-23,21.0
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,2012-09-30,14.0
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,2012-10-07,21.0
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,2012-10-14,180.0
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,2012-10-21,1.0
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,2012-10-28,7.0
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,2012-11-04,5.0
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,2012-11-11,45.0
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,2012-11-18,9.0
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,2012-11-25,1.0
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,2012-12-02,71.0
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,2012-12-09,188.0
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,2012-12-16,400.0
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,2012-12-23,19.0
BERTIOGA,ENSEADA - R. RAFAEL COSTABILI,2012-12-30,460.0
CARAGUATATUBA,TABATINGA (250m  RIO TABATINGA),2012-01-03,100.0
CARAGUATATUBA,TABATINGA (250m  RIO TABATINGA),2012-01-08,92.0
CARAGUATATUBA,TABATINGA (250m  RIO TABATINGA),2012-01-15,104.0
CARAGUATATUBA,TABATINGA (250m  RIO TABATINGA),2012-01-22,26.0
CARAGUATATUBA,TABATINGA (250m  RIO TABATINGA),2012-01-29,48.0
CARAGUATATUBA,TABATINGA (250m  RIO TABATINGA),2012-02-05,19.0
CARAGUATATUBA,TABATINGA (250m  RIO TABATINGA),2012-02-12,148.0
CARAGUATATUBA,TABATINGA (250m  RIO TABATINGA),2012-02-19,260.0
CARAGUATATUBA,TABATINGA (250m  RIO TABATINGA),2012-02-26,19.0
CARAGUATATUBA,TABATINGA (250m  RIO TABATINGA),2012-03-04,5.0
CARAGUATATUBA,TABATINGA (250m  RIO TABATINGA),2012-03-11,10.0
CARAGUATATUBA,TABATINGA (250m  RIO TABATINGA),2012-03-18,30.0
CARAGUATATUBA,TABATINGA (250m  RIO TABATINGA),2012-03-25,43.0
CARAGUATATUBA,TABATINGA (250m  RIO TABATINGA),2012-04-01,3.0
CARAGUATATUBA,TABATINGA (250m  RIO TABATINGA),2012-04-08,11.0
CARAGUATATUBA,TABATINGA (250m  RIO TABATINGA),2012-04-15,36.0
CARAGUATATUBA,TABATINGA (250m  RIO TABATINGA),2012-04-22,96.0
CARAGUATATUBA,TABATINGA (250m  RIO TABATINGA),2012-04-29,94.0
CARAGUATATUBA,TABATINGA (250m  RIO TABATINGA),2012-05-06,7.0
CARAGUATATUBA,TABATINGA (250m  RIO TABATINGA),2012-05-13,400.0
CARAGUATATUBA,TABATINGA (250m  RIO TABATINGA),2012-05-20,3.0
CARAGUATATUBA,TABATINGA (250m  RIO TABATINGA),2012-05-27,13.0
CARAGUATATUBA,TABATINGA (250m  RIO TABATINGA),2012-06-03,37.0
CARAGUATATUBA,TABATINGA (250m  RIO TABATINGA),2012-06-10,204.0
CARAGUATATUBA,TABATINGA (250m  RIO TABATINGA),2012-06-17,144.0
CARAGUATATUBA,TABATINGA (250m  RIO TABATINGA),2012-06-24,2.0
CARAGUATATUBA,TABATINGA (250m  RIO TABATINGA),2012-07-01,32.0
CARAGUATATUBA,TABATINGA (250m  RIO TABATINGA),2012-07-08,128.0
CARAGUATATUBA,TABATINGA (250m  RIO TABATINGA),2012-07-15,60.0
CARAGUATATUBA,TABATINGA (250m  RIO TABATINGA),2012-07-22,16.0
CARAGUATATUBA,TABATINGA (250m  RIO TABATINGA),2012-07-29,32.0
CARAGUATATUBA,TABATINGA (250m  RIO TABATINGA),2012-08-05,10.0
CARAGUATATUBA,TABATINGA (250m  RIO TABATINGA),2012-08-12,2.0
CARAGUATATUBA,TABATINGA (250m  RIO TABATINGA),2012-08-19,6.0
CARAGUATATUBA,TABATINGA (250m  RIO TABATINGA),2012-08-26,180.0
CARAGUATATUBA,TABATINGA (250m  RIO TABATINGA),2012-09-02,9.0
CARAGUATATUBA,TABATINGA (250m  RIO TABATINGA),2012-09-09,30.0
CARAGUATATUBA,TABATINGA (250m  RIO TABATINGA),2012-09-16,19.0
CARAGUATATUBA,TABATINGA (250m  RIO TABATINGA),2012-09-23,9.0
CARAGUATATUBA,TABATINGA (250m  RIO TABATINGA),2012-09-30,23.0
CARAGUATATUBA,TABATINGA (250m  RIO TABATINGA),2012-10-07,18.0
CARAGUATATUBA,TABATINGA (250m  RIO TABATINGA),2012-10-14,60.0
CARAGUATATUBA,TABATINGA (250m  RIO TABATINGA),2012-10-21,9.0
CARAGUATATUBA,TABATINGA (250m  RIO TABATINGA),2012-10-28,6.0
CARAGUATATUBA,TABATINGA (250m  RIO TABATINGA),2012-11-04,29.0
CARAGUATATUBA,TABATINGA (250m  RIO TABATINGA),2012-11-11,3.0
CARAGUATATUBA,TABATINGA (250m  RIO TABATINGA),2012-11-18,8.0
CARAGUATATUBA,TABATINGA (250m  RIO TABATINGA),2012-11-25,84.0
CARAGUATATUBA,TABATINGA (250m  RIO TABATINGA),2012-12-02,2.0
CARAGUATATUBA,TABATINGA (250m  RIO TABATINGA),2012-12-09,56.0
CARAGUATATUBA,TABATINGA (250m  RIO TABATINGA),2012-12-16,37.0
CARAGUATATUBA,TABATINGA (250m  RIO TABATINGA),2012-12-23,10.0
CARAGUATATUBA,TABATINGA (250m  RIO TABATINGA),2012-12-30,92.0
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),2012-01-03,14.0
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),2012-01-08,55.0
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),2012-01-15,7.0
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),2012-01-22,23.0
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),2012-01-29,3.0
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),2012-02-05,104.0
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),2012-02-12,3.0
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),2012-02-19,19.0
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),2012-02-26,1.0
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),2012-03-04,1.0
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),2012-03-11,1.0
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),2012-03-18,1.0
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),2012-03-25,2.0
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),2012-04-01,1.0
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),2012-04-08,1.0
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),2012-04-15,3.0
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),2012-04-22,41.0
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),2012-04-29,2.0
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),2012-05-06,1.0
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),2012-05-13,8.0
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),2012-05-20,1.0
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),2012-05-27,1.0
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),2012-06-03,1.0
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),2012-06-10,2.0
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),2012-06-17,4.0
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),2012-06-24,1.0
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),2012-07-01,1.0
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),2012-07-08,6.0
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),2012-07-15,1.0
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),2012-07-22,9.0
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),2012-07-29,1.0
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),2012-08-05,1.0
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),2012-08-12,1.0
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),2012-08-19,2.0
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),2012-08-26,4.0
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),2012-09-02,1.0
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),2012-09-09,1.0
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),2012-09-16,1.0
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),2012-09-23,1.0
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),2012-09-30,1.0
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),2012-10-07,1.0
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),2012-10-14,9.0
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),2012-10-21,1.0
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),2012-10-28,1.0
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),2012-11-04,1.0
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),2012-11-11,2.0
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),2012-11-18,6.0
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),2012-11-25,6.0
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),2012-12-02,1.0
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),2012-12-09,3.0
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),2012-12-16,2.0
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),2012-12-23,2.0
CARAGUATATUBA,TABATINGA (CONDOM. GAIVOTAS),2012-12-30,4.0
CARAGUATATUBA,MOCOÓCA,2012-01-03,1.0
CARAGUATATUBA,MOCOÓCA,2012-01-08,46.0
CARAGUATATUBA,MOCOÓCA,2012-01-15,5.0
CARAGUATATUBA,MOCOÓCA,2012-01-22,17.0
CARAGUATATUBA,MOCOÓCA,2012-01-29,1.0
CARAGUATATUBA,MOCOÓCA,2012-02-05,12.0
CARAGUATATUBA,MOCOÓCA,2012-02-12,1.0
CARAGUATATUBA,MOCOÓCA,2012-02-19,16.0
CARAGUATATUBA,MOCOÓCA,2012-02-26,6.0
CARAGUATATUBA,MOCOÓCA,2012-03-04,1.0
CARAGUATATUBA,MOCOÓCA,2012-03-11,6.0
CARAGUATATUBA,MOCOÓCA,2012-03-18,1.0
CARAGUATATUBA,MOCOÓCA,2012-03-25,16.0
CARAGUATATUBA,MOCOÓCA,2012-04-01,1.0
CARAGUATATUBA,MOCOÓCA,2012-04-08,15.0
CARAGUATATUBA,MOCOÓCA,2012-04-15,6.0
CARAGUATATUBA,MOCOÓCA,2012-04-22,7.0
CARAGUATATUBA,MOCOÓCA,2012-04-29,5.0
CARAGUATATUBA,MOCOÓCA,2012-05-06,1.0
CARAGUATATUBA,MOCOÓCA,2012-05-13,4.0
CARAGUATATUBA,MOCOÓCA,2012-05-20,1.0
CARAGUATATUBA,MOCOÓCA,2012-05-27,1.0
CARAGUATATUBA,MOCOÓCA,2012-06-03,7.0
CARAGUATATUBA,MOCOÓCA,2012-06-10,10.0
CARAGUATATUBA,MOCOÓCA,2012-06-17,7.0
CARAGUATATUBA,MOCOÓCA,2012-06-24,3.0
CARAGUATATUBA,MOCOÓCA,2012-07-01,3.0
CARAGUATATUBA,MOCOÓCA,2012-07-08,3.0
CARAGUATATUBA,MOCOÓCA,2012-07-15,23.0
CARAGUATATUBA,MOCOÓCA,2012-07-22,1.0
CARAGUATATUBA,MOCOÓCA,2012-07-29,4.0
CARAGUATATUBA,MOCOÓCA,2012-08-05,19.0
CARAGUATATUBA,MOCOÓCA,2012-08-12,1.0
CARAGUATATUBA,MOCOÓCA,2012-08-19,1.0
CARAGUATATUBA,MOCOÓCA,2012-08-26,1.0
CARAGUATATUBA,MOCOÓCA,2012-09-02,1.0
CARAGUATATUBA,MOCOÓCA,2012-09-09,5.0
CARAGUATATUBA,MOCOÓCA,2012-09-16,2.0
CARAGUATATUBA,MOCOÓCA,2012-09-23,1.0
CARAGUATATUBA,MOCOÓCA,2012-09-30,4.0
CARAGUATATUBA,MOCOÓCA,2012-10-07,1.0
CARAGUATATUBA,MOCOÓCA,2012-10-14,11.0
CARAGUATATUBA,MOCOÓCA,2012-10-21,1.0
CARAGUATATUBA,MOCOÓCA,2012-10-28,2.0
CARAGUATATUBA,MOCOÓCA,2012-11-04,8.0
CARAGUATATUBA,MOCOÓCA,2012-11-11,2.0
CARAGUATATUBA,MOCOÓCA,2012-11-18,4.0
CARAGUATATUBA,MOCOÓCA,2012-11-25,14.0
CARAGUATATUBA,MOCOÓCA,2012-12-02,26.0
CARAGUATATUBA,MOCOÓCA,2012-12-09,26.0
CARAGUATATUBA,MOCOÓCA,2012-12-16,8.0
CARAGUATATUBA,MOCOÓCA,2012-12-23,7.0
CARAGUATATUBA,MOCOÓCA,2012-12-30,33.0
CARAGUATATUBA,COCANHA,2012-01-03,13.0
CARAGUATATUBA,COCANHA,2012-01-08,224.0
CARAGUATATUBA,COCANHA,2012-01-15,88.0
CARAGUATATUBA,COCANHA,2012-01-22,152.0
CARAGUATATUBA,COCANHA,2012-01-29,39.0
CARAGUATATUBA,COCANHA,2012-02-05,58.0
CARAGUATATUBA,COCANHA,2012-02-12,112.0
CARAGUATATUBA,COCANHA,2012-02-19,60.0
CARAGUATATUBA,COCANHA,2012-02-26,20.0
CARAGUATATUBA,COCANHA,2012-03-04,21.0
CARAGUATATUBA,COCANHA,2012-03-11,15.0
CARAGUATATUBA,COCANHA,2012-03-18,8.0
CARAGUATATUBA,COCANHA,2012-03-25,108.0
CARAGUATATUBA,COCANHA,2012-04-01,6.0
CARAGUATATUBA,COCANHA,2012-04-08,49.0
CARAGUATATUBA,COCANHA,2012-04-15,31.0
CARAGUATATUBA,COCANHA,2012-04-22,15.0
CARAGUATATUBA,COCANHA,2012-04-29,132.0
CARAGUATATUBA,COCANHA,2012-05-06,13.0
CARAGUATATUBA,COCANHA,2012-05-13,22.0
CARAGUATATUBA,COCANHA,2012-05-20,1.0
CARAGUATATUBA,COCANHA,2012-05-27,1.0
CARAGUATATUBA,COCANHA,2012-06-03,31.0
CARAGUATATUBA,COCANHA,2012-06-10,28.0
CARAGUATATUBA,COCANHA,2012-06-17,100.0
CARAGUATATUBA,COCANHA,2012-06-24,5.0
CARAGUATATUBA,COCANHA,2012-07-01,3.0
CARAGUATATUBA,COCANHA,2012-07-08,79.0
CARAGUATATUBA,COCANHA,2012-07-15,3.0
CARAGUATATUBA,COCANHA,2012-07-22,2.0
CARAGUATATUBA,COCANHA,2012-07-29,27.0
CARAGUATATUBA,COCANHA,2012-08-05,4.0
CARAGUATATUBA,COCANHA,2012-08-12,2.0
CARAGUATATUBA,COCANHA,2012-08-19,1.0
CARAGUATATUBA,COCANHA,2012-08-26,12.0
CARAGUATATUBA,COCANHA,2012-09-02,6.0
CARAGUATATUBA,COCANHA,2012-09-09,58.0
CARAGUATATUBA,COCANHA,2012-09-16,9.0
CARAGUATATUBA,COCANHA,2012-09-23,1.0
CARAGUATATUBA,COCANHA,2012-09-30,2.0
CARAGUATATUBA,COCANHA,2012-10-07,7.0
CARAGUATATUBA,COCANHA,2012-10-14,13.0
CARAGUATATUBA,COCANHA,2012-10-21,4.0
CARAGUATATUBA,COCANHA,2012-10-28,3.0
CARAGUATATUBA,COCANHA,2012-11-04,16.0
CARAGUATATUBA,COCANHA,2012-11-11,3.0
CARAGUATATUBA,COCANHA,2012-11-18,10.0
CARAGUATATUBA,COCANHA,2012-11-25,23.0
CARAGUATATUBA,COCANHA,2012-12-02,12.0
CARAGUATATUBA,COCANHA,2012-12-09,48.0
CARAGUATATUBA,COCANHA,2012-12-16,58.0
CARAGUATATUBA,COCANHA,2012-12-23,11.0
CARAGUATATUBA,COCANHA,2012-12-30,58.0
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),2012-01-03,1.0
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),2012-01-08,34.0
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),2012-01-15,18.0
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),2012-01-22,39.0
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),2012-01-29,6.0
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),2012-02-05,1.0
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),2012-02-12,22.0
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),2012-02-19,2.0
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),2012-02-26,1.0
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),2012-03-04,12.0
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),2012-03-11,3.0
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),2012-03-18,4.0
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),2012-03-25,68.0
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),2012-04-01,5.0
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),2012-04-08,1.0
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),2012-04-15,47.0
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),2012-04-22,8.0
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),2012-04-29,1.0
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),2012-05-06,1.0
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),2012-05-13,1.0
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),2012-05-20,16.0
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),2012-05-27,3.0
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),2012-06-03,39.0
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),2012-06-10,8.0
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),2012-06-17,1.0
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),2012-06-24,20.0
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),2012-07-01,1.0
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),2012-07-08,18.0
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),2012-07-15,1.0
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),2012-07-22,1.0
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),2012-07-29,10.0
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),2012-08-05,2.0
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),2012-08-12,1.0
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),2012-08-19,4.0
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),2012-08-26,1.0
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),2012-09-02,4.0
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),2012-09-09,1.0
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),2012-09-16,1.0
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),2012-09-23,1.0
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),2012-09-30,3.0
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),2012-10-07,1.0
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),2012-10-14,16.0
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),2012-10-21,1.0
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),2012-10-28,1.0
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),2012-11-04,100.0
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),2012-11-11,5.0
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),2012-11-18,41.0
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),2012-11-25,3.0
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),2012-12-02,19.0
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),2012-12-09,36.0
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),2012-12-16,11.0
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),2012-12-23,10.0
CARAGUATATUBA,MASSAGUAÇU (R. MARIA CARLOTA),2012-12-30,6.0
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),2012-01-03,1.0
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),2012-01-08,52.0
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),2012-01-15,4.0
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),2012-01-22,15.0
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),2012-01-29,1.0
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),2012-02-05,1.0
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),2012-02-12,4.0
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),2012-02-19,5.0
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),2012-02-26,1.0
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),2012-03-04,1.0
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),2012-03-11,4.0
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),2012-03-18,1.0
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),2012-03-25,10.0
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),2012-04-01,3.0
CARAGUATATUBA,MASSAGUAÇU (AV. M. H. CARVALHO),2012-04-08,10.0
